order_id,customer_id,order_date,category,payment_method,delivery_method,order_value,discount_pct,size_mismatch_risk,signup_date,returned
22673,2506,2024-01-05,apparel,card,standard,2233.53,0.299,0,2023-09-02,0
47118,472,2024-01-05,footwear,wallet,standard,2546.34,0.206,0,2023-01-19,1
21509,5282,2024-01-05,footwear,card,standard,5518.0,0.242,0,2023-12-08,0
18545,4112,2024-01-05,footwear,upi,standard,828.98,0.461,1,2023-06-25,1
53689,3922,2024-01-05,home,cod,standard,2084.15,0.161,0,2023-09-29,0
58801,1332,2024-01-05,accessories,cod,express,530.38,0.262,0,2023-11-29,0
43552,2958,2024-01-05,home,cod,standard,1890.56,0.085,0,2023-06-28,0
42668,4560,2024-01-05,electronics,cod,express,10583.16,0.153,0,2023-06-11,0
52728,5986,2024-01-05,footwear,cod,express,1545.97,0.13,0,2022-12-25,0
23308,4534,2024-01-05,footwear,upi,standard,971.95,0.267,0,2022-12-25,0
19501,4487,2024-01-05,electronics,card,express,9234.14,0.1,0,2023-03-26,0
52337,7343,2024-01-05,home,cod,standard,3176.28,0.444,0,2023-06-02,1
46578,2121,2024-01-05,footwear,card,express,2653.95,0.126,0,2023-03-27,0
4539,4804,2024-01-05,books,cod,express,126.52,0.231,0,2023-10-12,0
35110,3293,2024-01-05,footwear,cod,express,2172.71,0.032,0,2023-06-28,0
45954,632,2024-01-05,apparel,cod,standard,378.28,0.243,0,2023-12-09,0
19318,6433,2024-01-05,footwear,cod,express,2204.85,0.17,0,2023-11-20,0
6723,6314,2024-01-05,home,upi,standard,2313.3,0.247,0,2023-02-13,0
27581,3874,2024-01-05,apparel,cod,standard,1083.88,0.468,0,2023-01-24,0
54690,3703,2024-01-05,electronics,upi,standard,4282.24,0.202,0,2023-11-27,0
45980,4378,2024-01-05,footwear,cod,standard,1788.37,0.372,0,2022-12-08,0
55439,3538,2024-01-05,apparel,netbanking,standard,539.86,0.191,0,2023-03-21,0
17932,6756,2024-01-05,apparel,cod,express,676.63,0.231,0,2023-10-24,0
37581,7946,2024-01-05,apparel,card,express,1797.52,0.164,0,2023-07-24,0
42109,1167,2024-01-05,apparel,cod,express,2746.41,0.194,1,2023-10-09,0
54570,2383,2024-01-05,apparel,netbanking,standard,658.5,0.323,0,2023-11-27,0
19278,578,2024-01-05,home,card,standard,1980.29,0.238,0,2023-10-02,0
22224,5859,2024-01-05,home,netbanking,standard,2363.48,0.099,0,2022-12-27,0
52063,2363,2024-01-05,home,netbanking,express,4194.95,0.224,0,2023-10-13,0
22044,4210,2024-01-05,beauty,cod,express,386.9,0.183,0,2023-02-20,0
11378,7164,2024-01-05,accessories,card,standard,1841.24,0.298,0,2023-03-24,0
46316,4347,2024-01-05,books,upi,standard,616.11,0.167,0,2023-01-28,0
8562,5204,2024-01-05,beauty,card,standard,1194.11,0.157,0,2023-08-18,0
15237,5320,2024-01-05,electronics,card,standard,3881.14,0.054,0,2023-04-16,0
46427,2804,2024-01-05,apparel,upi,standard,1450.87,0.233,1,2023-06-23,1
25172,1925,2024-01-05,footwear,cod,standard,1247.77,0.26,0,2023-07-24,0
35330,1996,2024-01-05,apparel,card,express,1332.59,0.446,0,2022-12-23,0
2289,7796,2024-01-05,apparel,card,express,756.15,0.197,0,2023-09-28,1
30760,7613,2024-01-05,accessories,card,standard,1069.82,0.19,0,2022-12-31,0
29569,4282,2024-01-05,accessories,cod,standard,1088.52,0.447,0,2023-09-03,0
54240,1307,2024-01-05,footwear,upi,standard,656.32,0.218,0,2023-08-03,0
45592,6408,2024-01-05,apparel,cod,express,2753.2,0.292,0,2023-04-07,0
8794,5387,2024-01-05,home,wallet,standard,4861.67,0.347,0,2023-05-18,0
34888,410,2024-01-05,beauty,card,standard,391.18,0.117,0,2023-10-24,0
6856,617,2024-01-05,electronics,cod,standard,14590.54,0.121,0,2022-12-25,0
44627,7258,2024-01-05,beauty,upi,standard,1282.37,0.191,0,2023-09-22,0
40636,3177,2024-01-05,home,netbanking,standard,1844.58,0.05,0,2023-02-23,0
16856,3350,2024-01-05,apparel,card,standard,1497.47,0.134,1,2023-05-24,1
35915,3237,2024-01-05,home,wallet,standard,1973.86,0.161,0,2023-06-05,0
51595,4577,2024-01-05,electronics,upi,express,2821.68,0.047,0,2023-05-10,0
2993,7069,2024-01-05,apparel,netbanking,standard,2226.85,0.154,1,2022-12-06,1
51071,1696,2024-01-05,apparel,netbanking,standard,2644.82,0.397,0,2023-08-31,0
40128,3645,2024-01-05,home,card,standard,2233.29,0.11,0,2023-11-12,0
44995,5840,2024-01-05,accessories,upi,standard,1149.44,0.401,0,2023-09-15,0
36157,7303,2024-01-05,apparel,upi,standard,1319.43,0.264,1,2023-06-15,0
24640,3996,2024-01-05,accessories,cod,standard,473.71,0.031,0,2023-05-21,0
39549,540,2024-01-05,footwear,card,standard,1230.7,0.13,0,2023-05-06,1
48549,7715,2024-01-05,beauty,card,standard,831.9,0.266,0,2023-03-21,0
14229,5698,2024-01-05,apparel,card,standard,1003.38,0.359,0,2023-05-26,0
26612,4844,2024-01-05,apparel,netbanking,standard,841.91,0.422,0,2023-05-22,1
12348,1800,2024-01-05,books,upi,standard,302.77,0.247,0,2022-12-31,0
25681,6106,2024-01-05,electronics,cod,standard,12339.81,0.596,0,2023-09-24,0
34790,3263,2024-01-05,footwear,cod,standard,1817.87,0.626,0,2023-06-11,1
56417,1589,2024-01-05,accessories,upi,standard,953.68,0.136,0,2023-05-20,0
59562,4459,2024-01-05,accessories,card,express,659.54,0.113,0,2023-04-30,0
40701,6030,2024-01-05,apparel,card,standard,1151.43,0.275,0,2023-06-20,0
55847,3078,2024-01-05,apparel,card,standard,351.78,0.37,0,2023-01-17,0
16669,3834,2024-01-05,home,cod,express,1238.49,0.099,0,2023-05-07,0
23006,2613,2024-01-05,footwear,card,express,3447.58,0.282,0,2023-03-05,1
16688,6142,2024-01-05,apparel,cod,standard,508.0,0.183,1,2023-08-26,0
5568,6458,2024-01-05,electronics,upi,express,18114.22,0.259,0,2023-09-22,1
53340,4420,2024-01-05,footwear,upi,standard,606.07,0.085,0,2023-02-03,0
33685,5366,2024-01-06,beauty,upi,standard,1163.35,0.534,0,2023-06-22,1
21344,5512,2024-01-06,footwear,cod,express,524.08,0.073,1,2023-06-16,0
21700,5774,2024-01-06,electronics,card,standard,6052.26,0.364,0,2023-11-27,0
5868,7463,2024-01-06,accessories,card,express,1136.78,0.059,0,2023-05-09,0
59826,261,2024-01-06,apparel,netbanking,standard,711.3,0.354,0,2023-09-17,0
49448,2939,2024-01-06,home,upi,standard,5865.07,0.242,0,2023-01-05,0
29875,5511,2024-01-06,toys,card,standard,1071.6,0.379,0,2023-04-01,0
6495,6861,2024-01-06,footwear,upi,standard,1920.65,0.389,0,2023-01-31,0
34838,3257,2024-01-06,home,card,standard,5382.75,0.083,0,2023-01-24,0
57343,6233,2024-01-06,home,wallet,standard,1956.76,0.286,0,2023-06-16,0
42895,7970,2024-01-06,home,cod,standard,4253.45,0.199,0,2023-01-06,0
15431,4066,2024-01-06,apparel,card,standard,1086.92,0.051,0,2023-07-24,0
59944,3134,2024-01-06,books,netbanking,standard,748.33,0.491,0,2023-06-23,0
12046,5921,2024-01-06,apparel,wallet,express,1646.07,0.106,1,2023-06-04,1
18244,645,2024-01-06,books,cod,standard,392.87,0.435,0,2023-09-25,0
19792,3318,2024-01-06,footwear,cod,standard,944.33,0.12,0,2023-02-02,0
43475,5311,2024-01-06,home,cod,standard,2312.43,0.21,0,2023-02-08,0
22466,7942,2024-01-06,books,upi,standard,627.5,0.509,0,2023-07-29,0
37789,2812,2024-01-06,electronics,card,standard,1356.11,0.321,0,2023-09-11,0
41777,2832,2024-01-06,footwear,upi,standard,808.25,0.098,1,2023-05-07,0
49720,3537,2024-01-06,beauty,cod,express,515.72,0.133,0,2023-11-14,0
11345,7373,2024-01-06,footwear,cod,standard,2031.52,0.213,0,2023-02-26,1
24053,5670,2024-01-06,apparel,upi,express,1542.33,0.223,0,2023-01-07,0
31026,3280,2024-01-06,accessories,wallet,standard,2467.49,0.1,0,2023-02-25,0
30395,669,2024-01-06,electronics,upi,standard,10895.16,0.133,0,2023-07-01,0
50096,4867,2024-01-06,beauty,cod,standard,821.7,0.275,0,2023-10-11,1
9697,523,2024-01-06,electronics,upi,standard,1168.64,0.427,0,2023-03-23,0
43296,2324,2024-01-06,apparel,upi,standard,625.83,0.039,0,2023-08-21,1
8242,7253,2024-01-06,electronics,card,standard,10956.8,0.227,0,2022-12-14,0
56982,3098,2024-01-06,apparel,card,standard,1189.24,0.133,0,2023-08-04,1
18085,7471,2024-01-06,accessories,upi,standard,525.09,0.288,0,2022-12-03,0
40069,1358,2024-01-06,footwear,card,standard,1612.93,0.348,0,2023-04-12,0
29702,4707,2024-01-06,accessories,cod,standard,646.91,0.422,0,2023-02-23,0
24330,7144,2024-01-06,apparel,card,standard,1567.99,0.232,0,2023-09-30,0
48303,123,2024-01-06,electronics,upi,standard,4771.45,0.704,0,2023-09-27,0
19078,6346,2024-01-06,apparel,cod,express,904.87,0.322,0,2023-02-03,0
14947,6809,2024-01-06,apparel,wallet,standard,1536.36,0.113,0,2023-12-06,0
40137,2531,2024-01-06,electronics,card,express,11839.85,0.351,0,2023-12-05,0
17879,1454,2024-01-06,apparel,card,express,811.11,0.212,0,2023-05-09,0
57081,2255,2024-01-06,footwear,upi,standard,2536.4,0.044,0,2023-06-04,0
48006,1562,2024-01-06,electronics,card,standard,5755.92,0.634,0,2023-01-04,0
30361,1650,2024-01-06,footwear,upi,standard,2308.85,0.141,1,2023-02-13,0
16504,1419,2024-01-06,home,netbanking,standard,857.02,0.393,0,2023-09-05,0
29320,4282,2024-01-06,apparel,card,standard,1224.05,0.354,0,2023-09-03,0
52095,6246,2024-01-06,apparel,upi,express,1258.34,0.408,0,2023-06-15,0
26614,3309,2024-01-06,home,wallet,express,965.34,0.253,0,2023-09-26,0
14700,2299,2024-01-06,apparel,card,standard,1251.46,0.204,0,2023-10-09,0
4693,4214,2024-01-06,apparel,card,standard,932.21,0.349,0,2023-01-05,0
23325,2457,2024-01-06,books,cod,express,152.61,0.182,0,2023-07-02,0
2444,697,2024-01-06,apparel,card,express,1156.42,0.024,0,2023-10-31,0
37488,1244,2024-01-06,footwear,upi,express,2295.26,0.187,0,2023-04-30,1
59162,3356,2024-01-06,accessories,cod,standard,1300.63,0.242,0,2022-12-23,0
42545,3873,2024-01-06,home,card,standard,2761.74,0.261,0,2023-04-09,0
4048,6224,2024-01-06,footwear,card,standard,2262.66,0.382,1,2023-01-29,1
21306,6848,2024-01-06,footwear,upi,standard,6090.1,0.198,0,2023-04-19,0
1717,4129,2024-01-06,apparel,card,standard,1432.46,0.482,1,2023-04-14,0
40817,6327,2024-01-06,home,upi,standard,1559.07,0.393,0,2023-12-02,0
13110,4991,2024-01-06,beauty,cod,standard,241.11,0.115,0,2023-12-10,0
57806,4681,2024-01-06,electronics,upi,standard,2311.12,0.309,0,2023-08-23,0
31588,5642,2024-01-06,home,upi,express,3760.23,0.171,0,2023-02-21,0
22799,6636,2024-01-06,apparel,netbanking,standard,954.9,0.039,0,2023-12-23,0
21053,7942,2024-01-06,apparel,upi,standard,2737.57,0.159,0,2023-07-29,0
36284,3312,2024-01-06,accessories,card,standard,1544.11,0.428,0,2023-07-10,0
43085,2727,2024-01-06,accessories,upi,standard,668.48,0.153,0,2023-09-11,0
39404,7274,2024-01-06,apparel,card,standard,918.28,0.321,1,2023-04-19,0
6206,7929,2024-01-06,accessories,wallet,standard,1575.13,0.125,0,2023-08-11,0
28318,7716,2024-01-06,electronics,upi,standard,6908.36,0.234,0,2023-06-02,0
40432,4288,2024-01-06,accessories,card,standard,950.73,0.148,0,2023-11-20,0
26420,7838,2024-01-06,footwear,card,express,1492.74,0.616,1,2023-06-25,1
39626,7566,2024-01-06,toys,card,standard,783.39,0.233,0,2023-12-18,0
16170,2907,2024-01-06,electronics,card,standard,3098.54,0.073,0,2023-01-13,0
17234,7836,2024-01-06,electronics,cod,standard,16377.88,0.442,0,2023-11-06,0
48928,536,2024-01-06,apparel,card,express,811.38,0.553,0,2023-05-11,0
21254,3176,2024-01-06,home,card,express,2228.93,0.231,0,2023-12-17,0
18820,5488,2024-01-06,apparel,cod,standard,1574.44,0.111,1,2023-12-24,0
48795,4594,2024-01-06,beauty,upi,standard,582.99,0.387,0,2023-05-23,0
42602,7254,2024-01-06,apparel,cod,standard,999.64,0.187,0,2023-05-17,0
24987,3990,2024-01-06,footwear,card,express,1267.18,0.377,1,2023-06-21,0
1665,1459,2024-01-06,apparel,cod,standard,1162.47,0.305,0,2023-07-07,0
58568,4703,2024-01-06,beauty,upi,standard,1187.75,0.039,0,2023-06-14,0
38048,4353,2024-01-06,apparel,netbanking,standard,3147.37,0.152,0,2023-01-07,1
50950,6380,2024-01-06,apparel,upi,standard,971.97,0.494,0,2023-01-17,0
32806,4588,2024-01-06,home,upi,standard,1268.54,0.31,0,2023-10-09,0
4315,3458,2024-01-06,apparel,cod,standard,683.17,0.542,0,2023-01-25,0
46992,2335,2024-01-06,apparel,upi,standard,1619.62,0.355,0,2023-03-09,0
37266,5058,2024-01-06,home,netbanking,express,2548.21,0.213,0,2023-05-22,0
34976,2879,2024-01-06,electronics,upi,standard,4451.11,0.353,0,2023-05-15,0
25808,4938,2024-01-06,apparel,upi,standard,1967.15,0.345,0,2023-06-24,0
14498,3396,2024-01-06,apparel,cod,standard,774.95,0.283,0,2023-11-30,1
25481,3237,2024-01-06,apparel,wallet,standard,687.73,0.167,0,2023-06-05,0
2846,4200,2024-01-06,beauty,cod,express,481.68,0.158,1,2023-05-09,0
54053,1760,2024-01-06,footwear,cod,standard,2337.22,0.202,0,2023-01-02,0
26769,411,2024-01-06,apparel,upi,standard,2255.17,0.356,0,2023-05-26,0
16683,7009,2024-01-07,accessories,upi,standard,911.43,0.118,0,2023-03-27,0
30126,3301,2024-01-07,apparel,netbanking,standard,1894.39,0.164,0,2022-11-30,0
15880,820,2024-01-07,home,card,express,2179.91,0.163,0,2023-09-03,0
21175,1929,2024-01-07,books,card,standard,543.25,0.094,0,2023-02-11,0
2506,158,2024-01-07,books,upi,standard,780.02,0.442,1,2023-06-28,0
29254,1744,2024-01-07,footwear,upi,express,2692.21,0.21,0,2023-09-20,0
55967,4057,2024-01-07,footwear,wallet,standard,4213.22,0.403,0,2023-06-18,0
15901,274,2024-01-07,accessories,card,standard,549.27,0.285,0,2023-05-23,0
53165,7150,2024-01-07,beauty,netbanking,express,1223.8,0.04,0,2023-06-12,0
1781,695,2024-01-07,apparel,cod,standard,677.27,0.094,0,2023-07-12,0
18020,1177,2024-01-07,apparel,cod,standard,1595.54,0.292,0,2023-10-09,0
84,2059,2024-01-07,accessories,cod,standard,1080.02,0.628,0,2023-09-24,0
13562,6069,2024-01-07,books,netbanking,standard,283.81,0.256,0,2023-03-17,0
20188,469,2024-01-07,beauty,cod,standard,446.72,0.155,0,2023-04-05,0
58273,4904,2024-01-07,apparel,card,standard,1721.23,0.149,1,2023-10-31,0
32581,7043,2024-01-07,beauty,cod,standard,1038.16,0.339,1,2023-05-04,0
3418,1219,2024-01-07,accessories,upi,standard,268.71,0.23,0,2023-04-30,0
2572,7129,2024-01-07,home,card,standard,667.95,0.036,0,2023-09-17,0
25266,5148,2024-01-07,apparel,wallet,standard,853.28,0.145,0,2023-05-25,0
44209,4601,2024-01-07,apparel,wallet,standard,648.32,0.031,1,2023-05-14,0
13545,4947,2024-01-07,toys,card,express,375.36,0.439,0,2023-11-13,0
48313,6266,2024-01-07,footwear,upi,standard,3827.92,0.229,1,2022-11-30,1
28930,5266,2024-01-07,beauty,upi,standard,404.78,0.522,0,2023-12-18,0
7581,2939,2024-01-07,apparel,cod,express,1797.25,0.147,0,2023-01-05,0
1844,10,2024-01-07,accessories,cod,express,1026.81,0.158,0,2023-10-30,0
10239,1395,2024-01-07,home,card,standard,3660.08,0.413,0,2023-01-18,0
24885,355,2024-01-07,home,upi,standard,2303.52,0.018,0,2023-11-29,0
16117,6934,2024-01-07,footwear,netbanking,standard,1240.9,0.418,0,2022-12-23,0
2486,5937,2024-01-07,footwear,upi,standard,1253.45,0.289,0,2023-11-11,0
10090,2080,2024-01-07,electronics,upi,standard,9307.96,0.513,0,2023-10-07,0
49786,4063,2024-01-07,apparel,cod,standard,1486.87,0.137,1,2023-09-22,0
21565,2166,2024-01-07,footwear,upi,express,2219.85,0.37,0,2023-08-29,0
22520,5883,2024-01-07,toys,upi,standard,663.33,0.4,0,2023-05-15,0
57579,747,2024-01-07,apparel,card,standard,1318.64,0.216,1,2022-12-14,0
41610,6137,2024-01-07,home,card,standard,3140.27,0.337,0,2023-10-02,0
37039,5138,2024-01-07,accessories,cod,express,973.28,0.182,0,2023-02-18,1
968,4330,2024-01-07,toys,card,express,1067.58,0.071,0,2023-05-17,0
32651,3219,2024-01-07,apparel,cod,standard,1082.47,0.107,0,2023-04-20,0
30634,6872,2024-01-07,beauty,cod,standard,1468.19,0.427,0,2023-03-12,1
33069,7992,2024-01-07,beauty,card,express,749.35,0.312,0,2023-12-27,0
41444,3236,2024-01-07,electronics,card,standard,13079.03,0.102,0,2023-03-07,0
49291,2748,2024-01-07,apparel,cod,standard,1552.46,0.193,0,2022-12-01,0
48531,2321,2024-01-07,electronics,cod,standard,3860.67,0.358,0,2023-07-27,0
20433,7251,2024-01-07,books,upi,standard,90.86,0.182,0,2022-12-24,0
41398,317,2024-01-07,home,upi,standard,837.92,0.138,0,2023-01-23,1
33153,7391,2024-01-07,books,card,standard,286.8,0.156,0,2023-12-17,0
57469,6829,2024-01-07,home,cod,standard,3443.55,0.177,0,2023-08-10,0
29980,5285,2024-01-07,apparel,cod,standard,4241.37,0.226,0,2023-10-09,0
25148,1201,2024-01-07,accessories,netbanking,standard,954.91,0.141,1,2023-06-10,0
10752,6199,2024-01-07,electronics,cod,express,4518.98,0.433,0,2023-10-24,0
31983,5923,2024-01-07,apparel,wallet,standard,615.59,0.411,0,2023-10-08,0
57620,7585,2024-01-07,footwear,upi,standard,7062.42,0.242,0,2022-12-08,0
38581,4156,2024-01-07,apparel,card,standard,2739.17,0.058,0,2023-09-27,0
7125,5136,2024-01-07,electronics,upi,express,4320.42,0.569,0,2023-06-28,0
48957,4935,2024-01-07,electronics,upi,standard,3714.36,0.296,0,2023-04-11,0
40197,2053,2024-01-07,electronics,upi,express,2923.39,0.101,0,2023-03-13,0
48563,2612,2024-01-07,home,upi,standard,2292.87,0.099,0,2022-12-01,0
33324,2411,2024-01-07,apparel,wallet,standard,1197.94,0.121,0,2023-10-07,0
11318,2821,2024-01-07,electronics,cod,standard,7140.37,0.067,0,2023-10-27,1
50987,196,2024-01-07,apparel,wallet,standard,841.41,0.2,1,2023-09-18,0
12851,1068,2024-01-07,electronics,card,standard,10407.85,0.372,0,2023-11-24,0
47949,7491,2024-01-07,accessories,upi,standard,1385.01,0.098,0,2023-12-19,0
59867,1289,2024-01-07,apparel,cod,standard,405.01,0.316,0,2023-10-30,0
59095,3524,2024-01-07,home,netbanking,standard,1136.43,0.082,0,2023-06-17,0
49608,2939,2024-01-07,beauty,upi,standard,1403.01,0.097,0,2023-01-05,0
20000,1726,2024-01-07,electronics,upi,standard,2743.88,0.5,0,2023-11-14,0
31938,4218,2024-01-07,electronics,cod,standard,5837.27,0.07,0,2023-07-29,0
161,6406,2024-01-07,electronics,upi,standard,10424.54,0.133,0,2022-11-28,0
38788,6723,2024-01-07,apparel,upi,standard,2324.89,0.201,0,2023-01-30,1
221,6215,2024-01-07,beauty,upi,express,716.09,0.207,0,2023-12-20,0
46424,423,2024-01-07,apparel,cod,standard,2634.45,0.201,0,2023-10-25,1
28131,3491,2024-01-07,home,upi,standard,2515.49,0.127,0,2023-08-11,0
55850,6412,2024-01-07,footwear,card,standard,1856.73,0.258,0,2023-07-06,0
444,1244,2024-01-07,home,cod,express,1763.19,0.275,0,2023-04-30,0
50689,699,2024-01-07,apparel,netbanking,express,2434.74,0.079,0,2023-12-29,0
11869,5170,2024-01-07,home,upi,express,1341.21,0.106,0,2023-02-11,0
44692,5561,2024-01-07,electronics,cod,standard,4098.43,0.25,0,2023-03-02,0
2975,499,2024-01-07,accessories,card,standard,507.94,0.138,0,2023-09-07,0
51556,2438,2024-01-07,electronics,upi,standard,2193.41,0.051,0,2023-05-11,1
4180,3615,2024-01-07,apparel,card,standard,909.12,0.246,0,2023-08-15,0
55207,1009,2024-01-07,accessories,upi,standard,2257.26,0.223,0,2023-09-26,1
14248,3215,2024-01-07,apparel,cod,standard,2221.01,0.23,0,2023-10-25,0
38268,3977,2024-01-07,home,cod,standard,3416.18,0.281,0,2023-10-18,0
31421,3065,2024-01-07,apparel,netbanking,standard,313.9,0.048,0,2023-08-17,0
35104,2764,2024-01-07,beauty,cod,express,1398.88,0.023,0,2023-05-03,0
27425,2791,2024-01-07,toys,upi,express,758.75,0.222,0,2023-09-28,0
44706,3295,2024-01-07,footwear,card,standard,825.97,0.35,0,2023-11-21,0
38059,3076,2024-01-07,electronics,upi,express,4766.27,0.331,0,2023-03-30,0
21075,924,2024-01-07,apparel,cod,standard,1383.99,0.389,0,2023-01-29,0
21755,1188,2024-01-07,beauty,upi,standard,1937.48,0.201,0,2023-11-27,0
3072,2016,2024-01-07,beauty,wallet,standard,745.28,0.063,0,2023-01-10,0
56846,5202,2024-01-07,apparel,upi,standard,646.09,0.047,1,2023-05-10,0
51490,7919,2024-01-07,apparel,upi,express,1181.29,0.151,0,2023-10-18,1
30944,2975,2024-01-07,home,netbanking,standard,3049.58,0.433,0,2023-04-13,0
51226,3728,2024-01-08,apparel,card,standard,2631.84,0.276,1,2023-02-13,0
58551,5426,2024-01-08,footwear,cod,standard,855.37,0.223,0,2023-05-15,0
26304,4157,2024-01-08,electronics,upi,standard,12654.31,0.3,0,2023-09-22,0
56200,7080,2024-01-08,apparel,upi,standard,419.16,0.072,1,2022-12-17,0
4868,4833,2024-01-08,apparel,cod,standard,359.83,0.219,0,2023-11-02,0
46888,6555,2024-01-08,apparel,card,standard,1003.05,0.271,0,2022-12-16,0
6894,4590,2024-01-08,apparel,cod,standard,851.64,0.57,0,2023-03-10,0
32821,2877,2024-01-08,apparel,cod,standard,2051.71,0.095,0,2023-12-11,0
33374,5860,2024-01-08,apparel,netbanking,standard,552.12,0.431,0,2023-01-05,0
59497,1885,2024-01-08,apparel,cod,standard,750.01,0.314,0,2023-03-15,0
2318,3841,2024-01-08,home,upi,standard,1346.37,0.219,0,2023-02-03,0
44528,702,2024-01-08,electronics,upi,express,8996.63,0.155,0,2022-12-01,0
11461,4097,2024-01-08,footwear,wallet,standard,3088.37,0.439,0,2023-08-29,1
24267,865,2024-01-08,footwear,cod,standard,1119.62,0.281,0,2023-09-30,0
10278,3317,2024-01-08,apparel,cod,standard,7271.24,0.282,0,2023-10-31,0
39101,44,2024-01-08,beauty,cod,standard,881.28,0.064,0,2023-09-27,0
45139,5517,2024-01-08,accessories,upi,standard,2578.71,0.383,0,2023-12-04,1
39599,4422,2024-01-08,apparel,cod,standard,2183.38,0.564,0,2023-02-24,0
43481,3469,2024-01-08,electronics,wallet,standard,3863.52,0.174,0,2023-10-03,0
18771,159,2024-01-08,apparel,card,standard,2011.23,0.055,0,2023-09-22,1
20087,5097,2024-01-08,electronics,card,standard,5227.49,0.639,0,2023-08-19,0
56502,547,2024-01-08,electronics,cod,standard,15208.82,0.163,0,2023-06-08,0
45789,6892,2024-01-08,apparel,upi,express,1817.22,0.148,0,2023-07-31,1
49059,81,2024-01-08,apparel,cod,standard,1431.33,0.357,0,2023-08-07,0
57069,1496,2024-01-08,electronics,netbanking,standard,2561.26,0.288,0,2022-12-31,0
49529,1327,2024-01-08,accessories,cod,standard,757.04,0.165,0,2023-06-25,0
15596,6079,2024-01-08,apparel,cod,standard,1465.97,0.25,1,2023-12-20,0
53605,7675,2024-01-08,accessories,card,standard,1686.4,0.448,0,2023-10-19,0
22591,4284,2024-01-08,electronics,upi,express,16424.87,0.203,0,2023-10-20,0
